PHYLUM;CLASS;ORDER;GENUS;BASE_S;BASE_STG;TOP_S;TOP_STG;RANGE_BASE;RANGE_TOP;EXT_BASE;EXT_TOP;MOBILITY;PREDATOR
Mollusca;Gastropoda;Neotaenioglossa;Trachytriton;K;u;T;Eo;95;35;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trajanella;K;Barr;K;Maes;124;67;124;67;1;0
Mollusca;Gastropoda;Neotaenioglossa;Transovula;T;Than;T;Eo-u;57;36;57;36;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tretospira;C?;;J;l;999;180;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trianglospira;J;l;;;198;198;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Triaracerithium;K;u;R;;95;0;999;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trichosirius;T;Plio-u;R;;5;0;5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trichotropis;K;Maes;R;*;67;0;67;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tricornis;T;Ol-u;R;*;26;0;26;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tridactylus;K;Albi-u;K;Maes;106;67;106;67;1;0
Mollusca;Gastropoda;Neotaenioglossa;Triforis;T;Eo-u;;;36;36;36;36;1;0
Mollusca;Gastropoda;Neotaenioglossa;Triphora;K;Camp?;R;*;77;0;77;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trituba;T;Eo-m;;;43;43;43;43;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trivia;T;Eo-l;R;*;53;0;53;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Triviella;T;Ol-u;R;;26;0;26;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trivirostra;T;Mi-m;R;;14.8;0;14.8;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trobus;K;Maes;;;67;67;67;67;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trochita;T;Than;R;*;57;0;57;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trochocerithium;T;Than;R;*;57;0;57;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trochotugurium;K;u;R;;95;0;999;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trochoturbella;J;Aale;J;Oxfo-l;176;154;176;154;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trona;T;Ol-l;R;;32;0;32;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trophosycon;T;Mi-l;T;Plio-l;20.5;4;20.5;4;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tropicolpus;T;Eo-m;T;Mi-u;43;7.1;43;7.1;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tropidophora;Q;Plei;R;;1;0;1;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trypanaxis;K;Maes;T;Ol-l?;67;32;67;32;1;0
Mollusca;Gastropoda;Neotaenioglossa;Trypanostylus;P;Leon;J;u;277;144;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tubena;T;Eo-l;T;Mi-l-u;53;17;53;17;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tudorella;T;Mi-u-l;R;*;10;0;10;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tugurium;T;Ol-l;R;;32;0;32;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tulochilus;T;Dani;;;63;63;63;63;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tumidiacirsa;T;Eo;;;52;52;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tundora;K;Camp-l;K;Camp-u;77;77;77;77;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turbinea;J;Oxfo-l;J;Kimm-l;154;151;154;151;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turbinopsis;K;Camp-l;K;Maes-l;77;67;77;67;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turboella;K;Ceno;R;;97;0;97;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turriculina;J;Sine;;;194;194;194;194;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turriola;T;Eo-u;T;Mi-l;36;20.5;36;20.5;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turriscala;T;Eo;R;;52;0;999;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turritella;K;Apti;R;*;116;0;116;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turritellopsis;Q;Plei;R;;1;0;1;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Turritriton;T;Plio;R;;5;0;5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tylocassis;T;Ol;R;;31;0;999;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tylochilus;T;Than;T;Eo-l;57;50;57;50;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tylospira;T;Mi-l;R;*;20.5;0;20.5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tylostoma;J;Kimm;T;Dani;151;63;151;63;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tympanotonos;K;Turo;R;;92;0;92;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Tyrsoecus;Tr;Ladi;J;Oxfo-l;236;154;236;154;1;0
Mollusca;Gastropoda;Neotaenioglossa;Uberella;T;Mi-l-u;R;*;18;0;18;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Uchauxia;K;Vala;K;Maes;134;67;134;67;1;0
Mollusca;Gastropoda;Neotaenioglossa;Umbilia;T;Ol-l;R;;32;0;32;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Undiscala;T;Eo-u;T;Mi;36;11.2;36;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Undularia;Tr;Anis;Tr;Nori;243;210;243;210;1;0
Mollusca;Gastropoda;Neotaenioglossa;Unicarinata;J;l;;;198;198;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Urceolabrum;K;Albi-u;K;Maes;106;67;106;67;1;0
Mollusca;Gastropoda;Neotaenioglossa;Urgonella;K;Barr-l;K;Apti;124;116;124;116;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vaderos;T;Eo;T;Eo-u;52;36;999;36;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vanikoro;J;Tith;R;;145;0;145;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vanikoropsis;K;Apti?;T;Dani;116;63;116;63;1;0
Mollusca;Gastropoda;Neotaenioglossa;Varicospira;T;Mi-l;R;*;20.5;0;20.5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Veatchia;T;Eo;;;52;52;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Velutina;T;Plio;R;;5;0;5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vermetus;T;Than;R;*;57;0;57;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vermicularia;T;Than;R;*;57;0;57;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vernedia;K;Ceno;K;Sn;97;68;97;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Veterator;T;Mi;;;22;22;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vicarya;T;Dani;T;Mi-l;63;20.5;63;20.5;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vicaryella;T;Mi-l;T;Mi-m;20.5;14.8;20.5;14.8;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vicetia;T;Eo-l;T;Eo-u;53;36;53;36;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vicinocerithium;K;Sant;T;Eo-u;84;36;84;36;1;0
Mollusca;Gastropoda;Neotaenioglossa;Virgella;C;Step;J;Sine;297;194;999;194;1;0
Mollusca;Gastropoda;Neotaenioglossa;Viriola;T;Mi-l;R;;20.5;0;20.5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vitrinella;T;Eo-l;R;;53;0;53;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vitrinellops;T;Ol-l;R;;32;0;32;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Volva;T;Plio-u;R;;5;0;5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Voorwindia;T;Ol;;;31;31;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Vouastia;T;Eo-u;;;36;36;36;36;1;0
Mollusca;Gastropoda;Neotaenioglossa;Waluia;T;Mi?;;;22;22;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Wateletia;T;Eo-l;;;53;53;53;53;1;0
Mollusca;Gastropoda;Neotaenioglossa;Watsonia;T;Than;R;;57;0;57;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Wendella;T;Than;;;57;57;57;57;1;0
Mollusca;Gastropoda;Neotaenioglossa;Wexfordia;T;Plio;;;5;5;5;5;1;0
Mollusca;Gastropoda;Neotaenioglossa;Willungia;T;Eo-m-u;R;;40;0;40;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Woodsalia;K;u;T;Eo-u;95;36;999;36;1;0
Mollusca;Gastropoda;Neotaenioglossa;Wyatella;T;Eo-m;T;Eo-u;43;36;43;36;1;0
Mollusca;Gastropoda;Neotaenioglossa;Xenogalea;T;Plio;R;;5;0;5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Xenophalium;T;Eo;R;;52;0;999;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Xenophora;K;Ceno?;R;*;97;0;97;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Xizangospira;Tr;u;;;228;228;999;999;1;0
Mollusca;Gastropoda;Neotaenioglossa;Xuwenospira;T;Plio;;;5;5;5;5;1;0
Mollusca;Gastropoda;Neotaenioglossa;Xystrella;J;Toar;J;Oxfo-l;181;154;181;154;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zaclys;T;Mi;R;*;22;0;999;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zardinistylus;Tr;Ladi-u;;;236;236;236;236;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zaria;K;Sn;R;;85;0;999;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zeacolpus;T;Eo-m-u;R;*;40;0;40;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zeacrypta;T;Mi-l;R;;20.5;0;20.5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zeacumanthus;T;Mi-l;R;*;20.5;0;20.5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zebina;T;Than-l;R;;57;0;57;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zebittium;T;Mi-l-u;R;*;18;0;18;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zefallacia;T;Eo;T;Plio-u;52;4;999;4;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zegalerus;T;Mi-u;R;*;8;0;8;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zenbinostoma;J;Bajo;;;171;171;171;171;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zeradina;T;Eo-m-u;R;*;40;0;40;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zinolia;T;Plio-u;;;5;5;5;5;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zittelia;J;Kimm;J;Tith-u;151;145;151;145;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zoila;T;Mi-l;R;;20.5;0;20.5;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zonaria;T;Than;R;;57;0;57;0;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zonarina;T;Eo-l-l;T;Mi-u;53;7.1;53;7.1;1;0
Mollusca;Gastropoda;Neotaenioglossa;Zygopleura;Tr;Olen-l;J;Call;247;159;247;159;1;0
Mollusca;Gastropoda;Neogastropoda;Abretiella;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Acamptochetus;T;Mi-u;T;Plio;8;4;8;4;1;1
Mollusca;Gastropoda;Neogastropoda;Acamptogenotia;T;Dani;T;Plio;63;4;63;4;1;1
Mollusca;Gastropoda;Neogastropoda;Acanthina;T;Mi-l-u;R;*;18;0;18;0;1;1
Mollusca;Gastropoda;Neogastropoda;Acanthinucella;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Acmaturris;T;Mi-l;T;Mi;20.5;11.2;20.5;999;1;1
Mollusca;Gastropoda;Neogastropoda;Acominia;T;Ol-u?;R;;26;0;26;0;1;1
Mollusca;Gastropoda;Neogastropoda;Acuminia;T;Ol;R;;31;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Acupurpura;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Adelocythara;T;Mi-l;;;20.5;20.5;20.5;20.5;1;1
Mollusca;Gastropoda;Neogastropoda;Adelomelon;T;Ol-u?;R;;26;0;26;0;1;1
Mollusca;Gastropoda;Neogastropoda;Ademtula;T;Eo-l;R;;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Adinus;T;Eo;R;;52;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Admete;T;Dani;R;*;63;0;63;0;1;1
Mollusca;Gastropoda;Neogastropoda;Admetopsis;K;Sn;;;85;85;999;999;1;1
Mollusca;Gastropoda;Neogastropoda;Aeneator;T;Mi-u-u;R;*;7;0;7;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aesopus;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Afer;K;u;R;*;95;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aforia;T;Eo-u;R;*;36;0;36;0;1;1
Mollusca;Gastropoda;Neogastropoda;Afrovolutilithes;T;Than;;;57;57;57;57;1;1
Mollusca;Gastropoda;Neogastropoda;Agaronia;T;Dani;R;;63;0;63;0;1;1
Mollusca;Gastropoda;Neogastropoda;Agasoma;T;Ol;T;Mi;31;11.2;999;999;1;1
Mollusca;Gastropoda;Neogastropoda;Agathotoma;T;Mi-m;R;*;14.8;0;14.8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Agatrix;T;Ol-l;R;;32;0;32;0;1;1
Mollusca;Gastropoda;Neogastropoda;Agladrillia;T;Mi-l;T;Plio;20.5;4;20.5;4;1;1
Mollusca;Gastropoda;Neogastropoda;Agnewia;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Akburunella;T;Mi-u;R;;8;0;8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Alcira;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Alcithoe;T;Eo;R;*;52;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aldrichia;T;Eo-m-l;;;46;46;46;46;1;1
Mollusca;Gastropoda;Neogastropoda;Alectrion;T;Eo-l;R;*;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Alia;T;Mi;R;*;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aliofusus;K;Camp;K;Maes-l;77;67;77;67;1;1
Mollusca;Gastropoda;Neogastropoda;Alocospira;T;Eo-m-u;T;Plio-u;40;4;40;4;1;1
Mollusca;Gastropoda;Neogastropoda;Altivasum;T;Mi-l;R;;20.5;0;20.5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Amalda;K;u;R;*;95;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Amarophos;T;Mi-l;T;Plio;20.5;4;20.5;4;1;1
Mollusca;Gastropoda;Neogastropoda;Amblyacrum;T;Eo-l;R;;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Amekicythara;T;Eo;;;52;52;999;999;1;1
Mollusca;Gastropoda;Neogastropoda;Amorena;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Amoria;T;Mi-m;R;*;14.8;0;14.8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Amphissa;T;Ol;R;;31;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Amplosipho;T;Eo;;;52;52;999;999;1;1
Mollusca;Gastropoda;Neogastropoda;Ampulla;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Amuletum;K;Camp;K;Maes;77;67;77;67;1;1
Mollusca;Gastropoda;Neogastropoda;Amyclina;T;Mi;R;*;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Amyssodropa;T;Ol-l;;;32;32;32;32;1;1
Mollusca;Gastropoda;Neogastropoda;Anachis;T;Mi-l;R;*;20.5;0;20.5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Anacithara;T;Ol-u;R;;26;0;26;0;1;1
Mollusca;Gastropoda;Neogastropoda;Anapepta;T;Eo-l;R;;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Anazola;T;Mi-l-l;R;;22;0;22;0;1;1
Mollusca;Gastropoda;Neogastropoda;Anbullina;T;Eo-m-l;;;46;46;46;46;1;1
Mollusca;Gastropoda;Neogastropoda;Ancilla;K;Camp-u;R;;77;0;77;0;1;1
Mollusca;Gastropoda;Neogastropoda;Ancillarina;T;Than;T;Mi-u-l;57;8;57;8;1;1
Mollusca;Gastropoda;Neogastropoda;Ancillina;T;Ol;T;Mi;31;11.2;999;999;1;1
Mollusca;Gastropoda;Neogastropoda;Ancillista;T;Eo-u;R;;36;0;36;0;1;1
Mollusca;Gastropoda;Neogastropoda;Ancillopsis;T;Eo-m-u;T;Eo-u;40;36;40;36;1;1
Mollusca;Gastropoda;Neogastropoda;Ancistrolepis;T;Eo-l;R;*;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Ancistrosyrinx;T;Eo-l;R;;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Andicula;T;Eo;T;Eo-u;52;36;999;36;1;1
Mollusca;Gastropoda;Neogastropoda;Andonia;T;Eo;T;Plio;52;4;999;4;1;1
Mollusca;Gastropoda;Neogastropoda;Aneurystoma;T;Than;T;Mi-u-l;57;8;57;8;1;1
Mollusca;Gastropoda;Neogastropoda;Anomalisipho;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Anomalofusus;K;Camp-u;K;Maes-u;77;66;77;66;1;1
Mollusca;Gastropoda;Neogastropoda;Antepepta;T;Dani;;;63;63;63;63;1;1
Mollusca;Gastropoda;Neogastropoda;Antiguraleus;T;Eo-u;R;*;36;0;36;0;1;1
Mollusca;Gastropoda;Neogastropoda;Antillophos;T;Eo-l;R;;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Antimelatoma;T;Mi;R;*;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Antimitra;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Antiplanes;T;Eo;R;;52;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Antizafra;T;Mi-u;R;*;8;0;8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aoteadrillia;T;Ol;R;*;31;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aphera;T;Mi-l;R;;20.5;0;20.5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Apiotoma;T;Eo-l;R;*;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Appisania;T;Ol;R;;31;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aptycholathyrus;T;Eo-m-l;;;46;46;46;46;1;1
Mollusca;Gastropoda;Neogastropoda;Aptyxis;T;Ol;R;;31;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aquilofusus;T;Than;T;Mi-u;57;7.1;57;7.1;1;1
Mollusca;Gastropoda;Neogastropoda;Arayina;T;Plio-l;;;5;5;5;5;1;1
Mollusca;Gastropoda;Neogastropoda;Arctomelon;T;Eo-m-u;R;;40;0;40;0;1;1
Mollusca;Gastropoda;Neogastropoda;Arcularia;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Ascensovoluta;K;Camp?;T;Than;77;57;77;57;1;1
Mollusca;Gastropoda;Neogastropoda;Ascolatirus;T;Ol-u;T;Mi-u-l;26;8;26;8;1;1
Mollusca;Gastropoda;Neogastropoda;Aspella;T;Mi-u;R;*;8;0;8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Asperdaphne;T;Eo-u;R;;36;0;36;0;1;1
Mollusca;Gastropoda;Neogastropoda;Asthenotoma;T;Eo-m-u;R;*;40;0;40;0;1;1
Mollusca;Gastropoda;Neogastropoda;Astyris;T;Eo-l;R;*;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Athleta;T;Eo-l;T;Mi-u-l;53;8;53;8;1;1
Mollusca;Gastropoda;Neogastropoda;Atilia;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Atkinsonella;T;Ol;;;31;31;999;999;1;1
Mollusca;Gastropoda;Neogastropoda;Atoma;T;Mi;T;Mi-u-l;22;8;999;8;1;1
Mollusca;Gastropoda;Neogastropoda;Atraktus;T;Pale;T;Ol-l;61;32;999;32;1;1
Mollusca;Gastropoda;Neogastropoda;Atrimitra;T;Mi-m;R;;14.8;0;14.8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Attiliosa;T;Mi-l;R;*;20.5;0;20.5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aulacofusus;T;Ol-u?;R;;26;0;26;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aulica;K;Maes;R;;67;0;67;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aulicina;K;Maes;R;;67;0;67;0;1;1
Mollusca;Gastropoda;Neogastropoda;Aurina;T;Mi;R;*;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Austroclavus;T;Mi-l-l;T;Mi-m;22;14.8;22;14.8;1;1
Mollusca;Gastropoda;Neogastropoda;Austrocominella;T;Eo;;;52;52;999;999;1;1
Mollusca;Gastropoda;Neogastropoda;Austrodrillia;T;Ol;R;;31;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Austrofusus;T;Dani;R;*;63;0;63;0;1;1
Mollusca;Gastropoda;Neogastropoda;Austroharpa;T;Mi-m;T;Plio;14.8;4;14.8;4;1;1
Mollusca;Gastropoda;Neogastropoda;Austrolithes;T;Eo-u;T;Mi-m;36;14.8;36;14.8;1;1
Mollusca;Gastropoda;Neogastropoda;Austromitra;T;Mi-l-u;R;*;18;0;18;0;1;1
Mollusca;Gastropoda;Neogastropoda;Austrosphaera;T;Dani?;;;63;63;63;63;1;1
Mollusca;Gastropoda;Neogastropoda;Austrotoma;T;Dani;Q;Plei;63;1;63;1;1;1
Mollusca;Gastropoda;Neogastropoda;Austrotrophon;T;Mi-l;R;*;20.5;0;20.5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Awateria;T;Mi-u;R;*;8;0;8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Axelella;T;Ol-u;;;26;26;26;26;1;1
Mollusca;Gastropoda;Neogastropoda;Axymene;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Babylonella;K;Camp?;T;Plio;77;4;77;4;1;1
Mollusca;Gastropoda;Neogastropoda;Babylonia;T;Ol;R;*;31;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bactrocythara;T;Mi-l;R;;20.5;0;20.5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bailya;T;Mi-m;R;;14.8;0;14.8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Barbarofusus;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Barkeria;T;Mi-m;;;14.8;14.8;14.8;14.8;1;1
Mollusca;Gastropoda;Neogastropoda;Bartonia;T;Eo-l;T;Eo-m-u;53;43;53;43;1;1
Mollusca;Gastropoda;Neogastropoda;Baryspira;T;Ol-u;R;*;26;0;26;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bastropia;T;Eo-m-l;;;46;46;46;46;1;1
Mollusca;Gastropoda;Neogastropoda;Bathytoma;T;Eo-l;R;*;53;0;53;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bedeva;T;Mi-u;R;*;8;0;8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Beisselia;K;Camp;;;77;77;77;77;1;1
Mollusca;Gastropoda;Neogastropoda;Bela;T;Eo-m-l;R;*;46;0;46;0;1;1
Mollusca;Gastropoda;Neogastropoda;Belatomina;T;Mi-l;T;Mi-m;20.5;14.8;20.5;14.8;1;1
Mollusca;Gastropoda;Neogastropoda;Bellaspira;T;Mi-u-l;R;;10;0;10;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bellifusus;K;Ceno;K;Maes-u;97;66;97;66;1;1
Mollusca;Gastropoda;Neogastropoda;Belloliva;T;Mi-l;R;;20.5;0;20.5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Belophos;T;Mi-l;;;20.5;20.5;20.5;20.5;1;1
Mollusca;Gastropoda;Neogastropoda;Bendeia;T;Eo-u;;;36;36;36;36;1;1
Mollusca;Gastropoda;Neogastropoda;Benthomangelia;T;Mi?;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Beringius;T;Ol-u;R;*;26;0;26;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bifurcium;T;Mi-u-l;R;*;10;0;10;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bivetiella;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bivetopsia;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Blackdownia;K;Albi-u;K;Ceno-m;106;97;106;97;1;1
Mollusca;Gastropoda;Neogastropoda;Boettgeriola;T;Mi-l;T;Mi;20.5;11.2;20.5;999;1;1
Mollusca;Gastropoda;Neogastropoda;Bolinus;T;Plio;R;;5;0;5;0;1;1
Mollusca;Gastropoda;Neogastropoda;Bolis;T;Eo-m-u;;;40;40;40;40;1;1
Mollusca;Gastropoda;Neogastropoda;Boltenella;K;Camp-u;K;Maes;77;67;77;67;1;1
Mollusca;Gastropoda;Neogastropoda;Bonellitia;K;Camp;T;Plio;77;4;77;4;1;1
Mollusca;Gastropoda;Neogastropoda;Boreocomitas;T;Ol-l;;;32;32;32;32;1;1
Mollusca;Gastropoda;Neogastropoda;Boreotrophon;T;Mi-m;R;*;14.8;0;14.8;0;1;1
Mollusca;Gastropoda;Neogastropoda;Borsonella;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Borsonia;T;Dani;R;;63;0;63;0;1;1
Mollusca;Gastropoda;Neogastropoda;Brachycythara;T;Mi-l;T;Plio;20.5;4;20.5;4;1;1
Mollusca;Gastropoda;Neogastropoda;Brachysphingus;T;Dani;T;Eo-l;63;50;63;50;1;1
Mollusca;Gastropoda;Neogastropoda;Brachytoma;T;Eo;R;*;52;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Brocchinia;T;Mi;R;;22;0;999;0;1;1
Mollusca;Gastropoda;Neogastropoda;Brocchitas;T;Eo;T;Mi-m;52;14.8;999;14.8;1;1
Mollusca;Gastropoda;Neogastropoda;Bruclarkia;T;Ol-l;T;Mi-m;32;14.8;32;14.8;1;1
Mollusca;Gastropoda;Neogastropoda;Buccinanops;T;Ol-u?;R;*;26;0;26;0;1;1
Mollusca;Gastropoda;Neogastropoda;Buccinaria;T;Mi-m?;;;14.8;14.8;14.8;14.8;1;1
Mollusca;Gastropoda;Neogastropoda;Buccinofusus;K;Ceno-u;R;;97;0;97;0;1;1
Mollusca;Gastropoda;Neogastropoda;Buccinopsis;K;Coni;K;Maes-u;87;66;87;66;1;1
